1432 1437 1442 1447 1452 1457 1462 1467 1472 1477 1482 1487 1492 1497 1502 1507 1512 1517 1522 1527 1532 1537 1542 1547 1552 1557 1562 1567 1572 1577 1582 1587 1592 1597 1602 1625 1630 1635 1640 1645 1650 1655 1660 1665 1670 1675 1680 1685 1690 1695 1700 1705 1710 1715 1720 1725 1730 1735 1740 1745 1750 1755 1760 1765 1770 1775 1780 1785 1790 1795
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.597291431823755e-06 6.589716557463767e-06 6.590111089456405e-06 6.519579737593612e-06 6.5912714006480856e-06 6.646744675357465e-06 6.616479537937244e-06 6.495949369951515e-06 6.591508984905624e-06 6.413523366544014e-06 6.544941157489874e-06 6.4446612851299005e-06 6.433590023838506e-06 6.420192680826913e-06 6.53134791344275e-06 6.435983570280265e-06 6.340871564693513e-06 6.4461813605147796e-06 6.489569545707098e-06 6.469057110630551e-06 6.606606839024581e-06 6.652349013305875e-06 6.737492267451466e-06 6.71899362798114e-06 6.785705940305118e-06 6.968774673274906e-06 6.896731401988769e-06 6.797867946943096e-06 6.801760318875584e-06 6.837765537714336e-06 7.0608323908485095e-06 7.018739656982045e-06 6.803414053928103e-06 6.9253350600738716e-06 7.242602642713985e-06 7.332936536554024e-06 7.261187684633476e-06 7.343718189472855e-06 7.2099277167665855e-06 7.132211647165019e-06 7.215855937395416e-06 7.108961393934055e-06 7.320452619838883e-06 7.133303622514828e-06 7.178961635512786e-06 7.241427447229368e-06 6.980402228167975e-06 7.05454368575899e-06 7.29441010601055e-06 6.993643841434613e-06 7.109064326521086e-06 7.142702040999599e-06 7.122520017466093e-06 7.1764692929780594e-06 7.060583155504752e-06 7.062644206068557e-06 7.095107909571627e-06 7.248393101455118e-06 7.005473452311141e-06 7.0506264144071215e-06 6.896994776938413e-06 6.987881097573683e-06 7.153493225867128e-06 6.662687600295336e-06 7.2003449073418e-06 7.281983828751664e-06 7.229419714802208e-06 7.307257607940755e-06 7.110443345574805e-06 7.395861506278744e-06
6.728442427000734e-06 6.658393813191416e-06 6.705186814459547e-06 6.6397918478049914e-06 6.697878953713795e-06 6.7752151797754714e-06 6.763797072322765e-06 6.660917865959321e-06 6.756644996938571e-06 6.603076242205419e-06 6.637179009857231e-06 6.559395287405488e-06 6.531925028974598e-06 6.507590241144117e-06 6.620998762619363e-06 6.446472691068287e-06 6.357413698993188e-06 6.473835926782553e-06 6.5233326409525424e-06 6.470749245919921e-06 6.615925908571004e-06 6.743290410129106e-06 6.835761100264849e-06 6.7470651884609135e-06 6.88618644284787e-06 7.025489683728031e-06 6.884986163014586e-06 6.9075577319045505e-06 6.889789626008852e-06 6.921513039149314e-06 7.155593497969421e-06 7.115243411555911e-06 6.881440598086357e-06 6.9049506296117775e-06 7.152409079005484e-06 7.439711459316187e-06 7.351870285328209e-06 7.540350472243756e-06 7.325644516740418e-06 7.247884967468355e-06 7.357666362093797e-06 7.2733505375634964e-06 7.513953674974177e-06 7.26268254673371e-06 7.232046218067631e-06 7.344202176836829e-06 7.1289697684925694e-06 7.2253413182100585e-06 7.451473165287949e-06 7.084958749396633e-06 7.2131581341540226e-06 7.288873642458875e-06 7.260776877829664e-06 7.314661328042948e-06 7.234026232975199e-06 7.199222691670011e-06 7.222836841565085e-06 7.333952658356681e-06 7.114544091316453e-06 7.128631361398784e-06 6.946708933199544e-06 7.050821702922736e-06 7.170088746753913e-06 6.72823435688756e-06 7.222339423567679e-06 7.285154591048592e-06 7.2467041798765745e-06 7.368321315673106e-06 7.198985468788521e-06 7.567325077137744e-06
6.819524184208942e-06 6.716765213265989e-06 6.8060392412830895e-06 6.7472859324235325e-06 6.806376288028302e-06 6.842647044171762e-06 6.874962684300152e-06 6.808888661301927e-06 6.886634165252449e-06 6.758900067834436e-06 6.7301676771606406e-06 6.669998108715441e-06 6.65066175284429e-06 6.605945112426655e-06 6.696539783166786e-06 6.487375418343914e-06 6.409449929990114e-06 6.5165618995469e-06 6.577723510979722e-06 6.510028477390957e-06 6.635121882529713e-06 6.811986249555853e-06 6.8859851410530895e-06 6.763453380026017e-06 6.942377751249516e-06 7.046165226488827e-06 6.875478820144611e-06 7.002358486199221e-06 6.948377650022979e-06 6.9885485256284525e-06 7.223550411090177e-06 7.156088749160758e-06 6.946245672758158e-06 6.895906191167962e-06 7.0719558522594984e-06 7.470483351514861e-06 7.435434984745722e-06 7.705369289280518e-06 7.444027171132931e-06 7.341359517534853e-06 7.468749747959278e-06 7.3986518821273e-06 7.663271190690516e-06 7.398407810079055e-06 7.300782139065653e-06 7.476770665051219e-06 7.268200473307697e-06 7.4110199332243825e-06 7.570092044452557e-06 7.1995833528813744e-06 7.31631165837773e-06 7.415168042841944e-06 7.378434785180288e-06 7.414131436747493e-06 7.367320401597117e-06 7.294785387994445e-06 7.342387572261064e-06 7.385911110081868e-06 7.199170083337618e-06 7.2149885455815735e-06 7.047488056025716e-06 7.152719316450146e-06 7.2317292457994685e-06 6.839204614157743e-06 7.297388819173326e-06 7.357018754604582e-06 7.3377088996449566e-06 7.471268373850319e-06 7.327748491653325e-06 7.715951014845753e-06
6.895773220175339e-06 6.786028697134704e-06 6.902858709479279e-06 6.854990588031551e-06 6.919557498772776e-06 6.895044150148346e-06 6.99434655772772e-06 6.964701198619247e-06 7.007809249328494e-06 6.898380688907638e-06 6.847702399890072e-06 6.806963420732712e-06 6.785152722511442e-06 6.733790924191261e-06 6.793855380205325e-06 6.573709815242316e-06 6.502826895758734e-06 6.584464426944513e-06 6.660931485761772e-06 6.590355320520599e-06 6.68080562882442e-06 6.8805007385403515e-06 6.927499576835413e-06 6.782243075238556e-06 6.982832391307311e-06 7.06769851774765e-06 6.881665438486025e-06 7.091818180134298e-06 7.008941841534715e-06 7.0624763179309825e-06 7.276754731002852e-06 7.187584352202721e-06 7.006202885311638e-06 6.917770655601281e-06 7.0095276790170284e-06 7.49151253968587e-06 7.5121880930739745e-06 7.853776759703634e-06 7.5881706924929414e-06 7.4325937311644904e-06 7.596599898806882e-06 7.508999391665712e-06 7.813948544516461e-06 7.574629664152967e-06 7.40973758642438e-06 7.651802484793948e-06 7.424024233245308e-06 7.6210175607526435e-06 7.70595693291435e-06 7.3532863378319975e-06 7.442460973404229e-06 7.549560253669495e-06 7.498609156328361e-06 7.511297257670752e-06 7.492400034241341e-06 7.379056579960177e-06 7.480132273375324e-06 7.457342016986204e-06 7.307677939473504e-06 7.34285477078015e-06 7.208652849602641e-06 7.295138925973674e-06 7.3461758001617125e-06 6.986497275927307e-06 7.418459253636994e-06 7.485558216577395e-06 7.482858795673353e-06 7.60486824041908e-06 7.4862702299622634e-06 7.877174517326776e-06
6.943567605943918e-06 6.859408743053885e-06 6.971173748059878e-06 6.948863983275393e-06 7.016849240241865e-06 6.945222407449108e-06 7.118610158537999e-06 7.115603629043943e-06 7.120112244003562e-06 7.010856700184854e-06 6.987872810011731e-06 6.960318999353252e-06 6.9177195968403695e-06 6.874287486470167e-06 6.927057225484211e-06 6.7084593851395256e-06 6.646561485747215e-06 6.690982902047221e-06 6.7663943136466005e-06 6.713221304006247e-06 6.772745752174932e-06 6.9511452285957754e-06 6.969242476827634e-06 6.817253823357659e-06 7.0077803719219565e-06 7.0875374019293094e-06 6.909319346646546e-06 7.164332819201455e-06 7.065840714282163e-06 7.142110599576423e-06 7.300594818562029e-06 7.219247742151317e-06 7.0687799706797354e-06 6.978793720866768e-06 6.987837503904186e-06 7.517893180144354e-06 7.561751953903369e-06 7.944692299953918e-06 7.732991951895524e-06 7.51806827106643e-06 7.734470941112227e-06 7.601534172127984e-06 7.967991784957724e-06 7.777057024450405e-06 7.55593783379942e-06 7.836828038352652e-06 7.581651268363159e-06 7.819806246692414e-06 7.857192053761437e-06 7.535284641697278e-06 7.576646020432327e-06 7.676717848761027e-06 7.62420163961001e-06 7.607060609164881e-06 7.614179563612566e-06 7.467834963382865e-06 7.627518883236373e-06 7.562429582613857e-06 7.456120293927224e-06 7.517293026204603e-06 7.417723870459536e-06 7.480607435878851e-06 7.512815997771609e-06 7.175687569971378e-06 7.578363055847712e-06 7.661054538967868e-06 7.667378599766204e-06 7.75617525520968e-06 7.666460442458338e-06 8.036963277382116e-06
6.9679055423456375e-06 6.933726770374759e-06 7.0151695301282564e-06 7.036561057424415e-06 7.1001182535375915e-06 7.02121154299512e-06 7.256182388250015e-06 7.265794294961465e-06 7.24892495740435e-06 7.12332451781986e-06 7.149620771598148e-06 7.132791912204343e-06 7.0596145839579335e-06 7.028029453233594e-06 7.1107489267177615e-06 6.896088624046209e-06 6.83991082036587e-06 6.842415197210099e-06 6.885706716453788e-06 6.866456254536615e-06 6.916162665038039e-06 7.037732202791818e-06 7.026255150878508e-06 6.887070091748541e-06 7.030585656728318e-06 7.109054382482061e-06 6.962662085283773e-06 7.229023970736105e-06 7.124514847666745e-06 7.227212938507513e-06 7.301306445726842e-06 7.258495467149069e-06 7.143590777574244e-06 7.067179892773168e-06 7.0092837109640696e-06 7.552903728377278e-06 7.582395371515976e-06 7.978447531767147e-06 7.85147624310131e-06 7.615910444078386e-06 7.86867347907537e-06 7.699918209012935e-06 8.135428790812038e-06 7.983676173542986e-06 7.72657110715209e-06 7.99539663309205e-06 7.729347265976971e-06 7.987256193152455e-06 8.016937726889114e-06 7.732489362884077e-06 7.71223143973782e-06 7.794388982328636e-06 7.76485615584081e-06 7.71308550569987e-06 7.756162555646329e-06 7.596479063992577e-06 7.792213633297948e-06 7.71297431926409e-06 7.65848157982574e-06 7.740466930269803e-06 7.658082270653963e-06 7.712260398999943e-06 7.717890398305092e-06 7.421232695861379e-06 7.76692118303125e-06 7.869584258576819e-06 7.870184147161108e-06 7.914796378739412e-06 7.878018547050768e-06 8.191524180323951e-06
6.98032012315384e-06 7.000964285397106e-06 7.0493008991995885e-06 7.129303241403498e-06 7.185569881172472e-06 7.132519930004311e-06 7.401644937779585e-06 7.414103208030587e-06 7.395347947378286e-06 7.2532095879430945e-06 7.322048586279414e-06 7.3272437654604295e-06 7.234456361202802e-06 7.207492777111008e-06 7.3415734002835225e-06 7.127946375594302e-06 7.064230441704798e-06 7.026064860529081e-06 7.014896296113597e-06 7.032394269347175e-06 7.089788709618132e-06 7.144666647734579e-06 7.104783421196908e-06 7.006978199156521e-06 7.068010640691745e-06 7.141871757793851e-06 7.0455784807536635e-06 7.289155425142005e-06 7.187241330468052e-06 7.3093464344948215e-06 7.2925866437715e-06 7.295933310795515e-06 7.221962876887253e-06 7.1664963558513904e-06 7.067300536141991e-06 7.576593885658649e-06 7.581240420979763e-06 7.976061614106893e-06 7.923693885844328e-06 7.737466496459965e-06 7.980615133264707e-06 7.813298838135257e-06 8.303460682044471e-06 8.168337519966513e-06 7.902013367062858e-06 8.11037755842889e-06 7.860781269176744e-06 8.115776709233847e-06 8.169397786036509e-06 7.929941227292319e-06 7.852809346332636e-06 7.906486171996867e-06 7.913147694010915e-06 7.83665373944726e-06 7.927886677833304e-06 7.788698775747715e-06 7.984537034875376e-06 7.90895834862146e-06 7.912332296186791e-06 8.003521092556465e-06 7.911531162160738e-06 7.986379010453757e-06 7.94529856461445e-06 7.714923326299095e-06 7.978572556380212e-06 8.09834508546556e-06 8.073407206392138e-06 8.076172521246357e-06 8.126972718643368e-06 8.340861604731866e-06
6.992113350893025e-06 7.058585671473096e-06 7.087539297290933e-06 7.235686281781907e-06 7.286305313686717e-06 7.267988742759761e-06 7.535203257563148e-06 7.553915256265529e-06 7.5371559939947576e-06 7.40290631551039e-06 7.493140874035948e-06 7.540160265710796e-06 7.4527726306768954e-06 7.413196080140854e-06 7.595868529683103e-06 7.3751022410803266e-06 7.293610484297901e-06 7.219294316761449e-06 7.162236810277379e-06 7.19967842653014e-06 7.262303484011765e-06 7.270683748917373e-06 7.210030569336652e-06 7.176924010249992e-06 7.1355254643017705e-06 7.19602562694857e-06 7.154821482346105e-06 7.341413430481823e-06 7.251429558371605e-06 7.385970094919303e-06 7.296009393221492e-06 7.324371881845801e-06 7.29294507402142e-06 7.263760030910936e-06 7.15095297635845e-06 7.575011716196276e-06 7.575284470947318e-06 7.966009140761439e-06 7.95757393499043e-06 7.879105258695647e-06 8.062731424559332e-06 7.930398763158588e-06 8.449377201220137e-06 8.318181428615686e-06 8.064191645822216e-06 8.192004942855467e-06 7.98916899208097e-06 8.214327203012522e-06 8.314596511616673e-06 8.110836318389284e-06 8.014397819154534e-06 8.024630707812193e-06 8.069075432535566e-06 7.982329429372183e-06 8.127836186875455e-06 8.054547776681763e-06 8.211768893009105e-06 8.149307393559828e-06 8.210266115482622e-06 8.291633106011958e-06 8.16757757017884e-06 8.292310018399625e-06 8.185788077547612e-06 8.027761472138606e-06 8.210341410069955e-06 8.334214386932422e-06 8.274550480944943e-06 8.249105786047967e-06 8.396339108721611e-06 8.500520094108465e-06
