1144 1149 1154 1159 1164 1169 1174 1179 1184 1189 1194 1199 1204 1209 1214 1219 1224 1229 1234 1239 1244 1249 1254 1259 1264 1269 1274 1279 1300 1305 1310 1315 1320 1325 1330 1335 1340 1345 1350 1355 1360 1365 1370 1375 1380 1385 1390 1395 1400 1405 1410 1415 1420 1425 1430 1435 1440
4.722463444929944e-06 4.674418794215785e-06 4.742799933018726e-06 4.717557087137856e-06 4.778404142526885e-06 4.9697731228872416e-06 4.960260256753424e-06 5.200747036501797e-06 5.273319911701957e-06 5.365202964810124e-06 5.498141789851293e-06 5.501770795049062e-06 5.560546058393349e-06 5.748059927337912e-06 5.801457129242076e-06 5.876275908621403e-06 5.8719036839580065e-06 5.878398746932799e-06 5.84011063303317e-06 5.7910768680180425e-06 5.762080310403589e-06 5.826849758570646e-06 5.73768276420409e-06 5.701162948346731e-06 5.589683191623846e-06 5.628279729278279e-06 5.494070270900541e-06 5.538075618150764e-06 5.421155243709673e-06 5.661576737447866e-06 5.707465962859401e-06 5.644953401388843e-06 5.973124151633316e-06 5.860822076689957e-06 5.87579537714914e-06 6.067856559353215e-06 6.012212461959871e-06 6.029572849818054e-06 6.145501185022626e-06 6.241528465251606e-06 6.1222371316061085e-06 6.197913489528959e-06 6.374748840662981e-06 6.2859239896195766e-06 6.1612695673664654e-06 6.381869595317693e-06 6.168844374705615e-06 6.1201875550213225e-06 6.164187464243391e-06 6.15484835759149e-06 6.100789826709409e-06 6.032132327602765e-06 6.119387892539058e-06 5.960075764107638e-06 5.951190872275257e-06 6.112370950124388e-06 5.842121925854019e-06
4.777950997158994e-06 4.7410247545302805e-06 4.788257453901958e-06 4.7743592298354716e-06 4.83963114662874e-06 4.98750938909195e-06 4.9663729704947905e-06 5.199543432597024e-06 5.2914607119873655e-06 5.338168046102414e-06 5.476853223592878e-06 5.528465581522083e-06 5.599500157105572e-06 5.815649787304481e-06 5.874350732052054e-06 5.928744681464386e-06 5.938644378506469e-06 5.923024986205237e-06 5.935876840761928e-06 5.862960385941141e-06 5.860598726372536e-06 5.883355056314037e-06 5.788532771703411e-06 5.678037499222269e-06 5.587789165472154e-06 5.663386259928717e-06 5.514073863127803e-06 5.5449382125088095e-06 5.4309978410426475e-06 5.589345244075133e-06 5.68493162366701e-06 5.695167460330038e-06 5.9322377532243475e-06 5.907223373624829e-06 5.898665922765937e-06 6.132152122700378e-06 6.055897958757431e-06 6.1251192870048385e-06 6.183238707713391e-06 6.358538055019127e-06 6.264331262781683e-06 6.328628487252913e-06 6.47051674918556e-06 6.423368214437764e-06 6.30297685216094e-06 6.564936300641106e-06 6.367822356993609e-06 6.283433530213492e-06 6.349311640130078e-06 6.297307919070597e-06 6.20803611711638e-06 6.177355448755894e-06 6.252370340236025e-06 6.109760894663134e-06 6.034175574296303e-06 6.253756163513666e-06 5.994061277035753e-06
4.8394998376292465e-06 4.837235905787378e-06 4.857034320844884e-06 4.876637228447207e-06 4.92784640477482e-06 5.031109248279252e-06 5.004274401404103e-06 5.229898188728796e-06 5.3368088778600385e-06 5.345799574441251e-06 5.448751608122685e-06 5.550086306423257e-06 5.610048837903303e-06 5.838675745282553e-06 5.913082301691984e-06 5.920585061954705e-06 5.938003922033633e-06 5.92706607051706e-06 5.9780738676840974e-06 5.9131617950859095e-06 5.939789080680506e-06 5.913930379075548e-06 5.8367797063674755e-06 5.651316037773375e-06 5.582808048178973e-06 5.705860609960256e-06 5.537221997319207e-06 5.573872673166156e-06 5.493686765082116e-06 5.5505600039149605e-06 5.684020541976133e-06 5.751012028944616e-06 5.886327425574024e-06 5.926950657024789e-06 5.917219942849476e-06 6.175925345916341e-06 6.096104974733681e-06 6.185181345234503e-06 6.197156720150869e-06 6.4398904386828155e-06 6.352523163788812e-06 6.438341605886546e-06 6.531148561905358e-06 6.50131185599754e-06 6.43170432331259e-06 6.708263546940287e-06 6.50035699768072e-06 6.422720074811735e-06 6.496749762616905e-06 6.395056202210722e-06 6.271160329681496e-06 6.267876746760261e-06 6.346687943475737e-06 6.2213070885825735e-06 6.106959050328475e-06 6.35806217551502e-06 6.128389147181643e-06
4.924360967797673e-06 4.963089606547261e-06 4.96357707452987e-06 5.014550940480145e-06 5.0551631180206055e-06 5.0999563266029355e-06 5.085948765487965e-06 5.2887419992713625e-06 5.401750012984941e-06 5.388290106025398e-06 5.428646815757598e-06 5.582849579666849e-06 5.627382842784974e-06 5.8466519161461e-06 5.938067183001483e-06 5.894547675174706e-06 5.910557008489041e-06 5.911487212870664e-06 5.976519306210034e-06 5.958341792584591e-06 6.0055985660596496e-06 5.934692932009213e-06 5.894883963292821e-06 5.63565489927838e-06 5.599400817142418e-06 5.765201389097715e-06 5.570664425610383e-06 5.632723760375661e-06 5.587567531124476e-06 5.553898140679703e-06 5.713845911204881e-06 5.797906063695522e-06 5.851928709746649e-06 5.953987732838583e-06 5.937561108419294e-06 6.222750789505941e-06 6.144885632652131e-06 6.248349371819855e-06 6.221499491310255e-06 6.52593194803213e-06 6.439474796989238e-06 6.548513772619034e-06 6.581091912766187e-06 6.577668945315915e-06 6.5809808641356365e-06 6.831151850804885e-06 6.604016680868453e-06 6.578702587879113e-06 6.6289296126490056e-06 6.488798727427447e-06 6.337998937342118e-06 6.3555399023399665e-06 6.467828871020428e-06 6.342930537717024e-06 6.191579996429665e-06 6.451113127590597e-06 6.254707456299883e-06
5.030500931264998e-06 5.109306987330067e-06 5.10704132588601e-06 5.167719050156356e-06 5.212761087751745e-06 5.199387386984826e-06 5.2109031486524495e-06 5.3606158382719925e-06 5.469358293126065e-06 5.4482637068918845e-06 5.431752552521525e-06 5.62229184214614e-06 5.660416758442437e-06 5.836432164362685e-06 5.939776590068497e-06 5.850486724080437e-06 5.863622560235289e-06 5.865332373950736e-06 5.925836235852175e-06 5.97820391680438e-06 6.036041493362966e-06 5.93559063282379e-06 5.952172396969662e-06 5.644013524661413e-06 5.650514741845793e-06 5.849230317347327e-06 5.633077195209967e-06 5.718612317426411e-06 5.703021293954309e-06 5.6215882309177055e-06 5.7901721146147176e-06 5.839688641760635e-06 5.8564932668920465e-06 6.002268580113036e-06 5.962188552060382e-06 6.270808565946659e-06 6.20364719056453e-06 6.319825491116713e-06 6.265614149438535e-06 6.606331699604487e-06 6.512466032471232e-06 6.633912904420305e-06 6.610263581234567e-06 6.6521301102386104e-06 6.719633176554873e-06 6.907591330675128e-06 6.658479550990255e-06 6.729182294022457e-06 6.719835837724931e-06 6.5634376402417185e-06 6.399252050678804e-06 6.442464503103115e-06 6.602286441514138e-06 6.465004941565586e-06 6.27699422620902e-06 6.516313279502131e-06 6.363033573577411e-06
5.152359972471505e-06 5.270962066186308e-06 5.2762752062574614e-06 5.321485224906255e-06 5.387189935586533e-06 5.3308021672043244e-06 5.367586452485229e-06 5.42683279012536e-06 5.531592095168824e-06 5.504979761922157e-06 5.462015880310616e-06 5.654766934824945e-06 5.698130285123306e-06 5.813943218029347e-06 5.920699626406836e-06 5.79344499388935e-06 5.805146492993341e-06 5.789927899261527e-06 5.8523877172988174e-06 5.9630609641598885e-06 6.032667108512278e-06 5.917792723713854e-06 6.003306255538489e-06 5.677493699000749e-06 5.726173581197886e-06 5.957174210426683e-06 5.74092920634087e-06 5.823662690453401e-06 5.832935553967592e-06 5.753618802613192e-06 5.9220627825590006e-06 5.903125490246821e-06 5.913987672324464e-06 6.0883269997322e-06 6.008003482358223e-06 6.321687800297552e-06 6.27583438573181e-06 6.408595698709881e-06 6.33189031795702e-06 6.682403962120177e-06 6.569657253273521e-06 6.684956469973624e-06 6.625501978587908e-06 6.725245111024136e-06 6.8260405039274575e-06 6.940175490404759e-06 6.677232810845549e-06 6.855527209272988e-06 6.777327909077211e-06 6.61015706812275e-06 6.448893138967906e-06 6.5308170440226215e-06 6.7324746086916716e-06 6.580603617998581e-06 6.359437563930232e-06 6.566328067302664e-06 6.464325135009696e-06
5.283177186126948e-06 5.437915567572986e-06 5.459994724923654e-06 5.468053817909843e-06 5.559296886807776e-06 5.4898200302082544e-06 5.538658179368527e-06 5.4889953635091165e-06 5.584344567629704e-06 5.5606606006377804e-06 5.516588417005834e-06 5.675830351222187e-06 5.720936099491109e-06 5.78512745391997e-06 5.876325306775995e-06 5.73447347840181e-06 5.735891066564754e-06 5.700225152091777e-06 5.782694951550098e-06 5.9145958083177374e-06 6.007849656660473e-06 5.890408022037114e-06 6.0484367696257425e-06 5.731318796185511e-06 5.8026795975149265e-06 6.068566239812952e-06 5.884926683626988e-06 5.937905876013419e-06 5.974908086932452e-06 5.937076177723818e-06 6.1082993603166495e-06 6.011374867766054e-06 6.027690097464333e-06 6.225483312548021e-06 6.095096187228954e-06 6.375615440940073e-06 6.357999995032585e-06 6.5086144086030896e-06 6.414696295727692e-06 6.751237926220831e-06 6.616203666395843e-06 6.706978200060717e-06 6.6298130592912706e-06 6.77710756339465e-06 6.889624390825864e-06 6.931207965993557e-06 6.676167115232046e-06 6.938019224688659e-06 6.815490691985308e-06 6.617171470649425e-06 6.47763417030293e-06 6.608967361967725e-06 6.830363770163392e-06 6.67577575480948e-06 6.444806505511589e-06 6.6259397933828676e-06 6.573616608564525e-06
5.420730962744067e-06 5.600524272928191e-06 5.647268743405776e-06 5.608618493074377e-06 5.716690494808212e-06 5.659232312436217e-06 5.706357283988455e-06 5.561189396202924e-06 5.626984373771541e-06 5.628264944396872e-06 5.5921157077994844e-06 5.698031515706189e-06 5.727705067462619e-06 5.752881781776175e-06 5.801824999369551e-06 5.6827860157090655e-06 5.6628209489213774e-06 5.623423513596654e-06 5.7319371778809945e-06 5.852567099349483e-06 5.980606038807057e-06 5.868717397979825e-06 6.087383932624811e-06 5.803519591180302e-06 5.8645892417912e-06 6.16184561481721e-06 6.032389031058047e-06 6.0532530923331734e-06 6.127998747733054e-06 6.1527267970691595e-06 6.33408575877929e-06 6.16865552969182e-06 6.194341696262083e-06 6.4095169319300395e-06 6.229963431454926e-06 6.433531209662259e-06 6.445135088628815e-06 6.60834679799973e-06 6.503108354514642e-06 6.812029709546561e-06 6.65742438602035e-06 6.71483831078836e-06 6.621135558027724e-06 6.787305727729624e-06 6.915160563108494e-06 6.890621476846425e-06 6.662741257797644e-06 6.967072670266338e-06 6.838624840520587e-06 6.583919912563671e-06 6.4895525821350076e-06 6.668344891727451e-06 6.878840788861919e-06 6.74748083735248e-06 6.553830964378506e-06 6.714881224512756e-06 6.704949518557675e-06
5.559354120145374e-06 5.7566322526178535e-06 5.822628824460902e-06 5.7456289471618855e-06 5.856341606877061e-06 5.810604916499607e-06 5.858135753287427e-06 5.650969799921416e-06 5.67107651845788e-06 5.715601344669501e-06 5.682683687801141e-06 5.732320139308393e-06 5.7347117582874415e-06 5.7134224690222595e-06 5.714967656557213e-06 5.637351394248248e-06 5.600701966525986e-06 5.585502000464116e-06 5.703945390072701e-06 5.80374750446637e-06 5.966496862030882e-06 5.866677988959586e-06 6.114946622877517e-06 5.8945022203416466e-06 5.916843741185968e-06 6.235474795540231e-06 6.154194418164227e-06 6.160872405179432e-06 6.2976111048541185e-06 6.382440301439854e-06 6.5749300061956055e-06 6.356897440065663e-06 6.396804361360186e-06 6.615420948207759e-06 6.39651947375547e-06 6.4947061935939045e-06 6.542773379336063e-06 6.704707314410597e-06 6.586075211524738e-06 6.85956763365947e-06 6.688234002305818e-06 6.719135614229666e-06 6.609722923871371e-06 6.7570380430431156e-06 6.9096117223063115e-06 6.833316763348842e-06 6.6352620788363575e-06 6.943801459820576e-06 6.8335334066289534e-06 6.532328978399611e-06 6.503631088378054e-06 6.714998905859482e-06 6.892832732388655e-06 6.807041887139644e-06 6.704521471192196e-06 6.8341005959869756e-06 6.856755292963423e-06
