1163 1168 1173 1178 1183 1188 1193 1198 1203 1208 1213 1218 1223 1228 1233 1238 1243 1248 1253 1258 1263 1268 1273 1278 1283 1288 1293 1298 1303 1323 1328 1333 1338 1343 1348 1353 1358 1363 1368 1373 1378 1383 1388 1393 1398 1403 1408 1413 1418 1423 1428 1433 1438 1443 1448
4.724436730294254e-06 4.688903285613268e-06 4.780256522407288e-06 4.8720256197240505e-06 4.99644455950774e-06 5.055802884429308e-06 5.135560448377844e-06 5.30368316634118e-06 5.310363814085893e-06 5.337045657582895e-06 5.381994971198017e-06 5.438782665583212e-06 5.6112614087906914e-06 5.617892945715961e-06 5.556862480094752e-06 5.546874991043121e-06 5.433294060562185e-06 5.379140686407269e-06 5.481184084822955e-06 5.3785652973428496e-06 5.411299951073435e-06 5.310134068201395e-06 5.133239459398005e-06 5.356208077381237e-06 5.330068604099286e-06 5.253582281501724e-06 5.514239276929199e-06 5.5155889322506754e-06 5.455807872697468e-06 5.599716706148026e-06 5.58071800408041e-06 5.806736961145099e-06 5.878903684705764e-06 5.820260584920308e-06 6.048827930801126e-06 5.91343454902217e-06 5.881435371065204e-06 5.9047050682500676e-06 5.941497244403162e-06 5.9830157485609705e-06 6.101761597108102e-06 6.094480048399931e-06 6.032926367987361e-06 6.017279448118172e-06 5.816080275164555e-06 6.208902404748945e-06 5.932931347717719e-06 6.123622184605582e-06 5.9156687732349e-06 5.8668323757330356e-06 5.82572171249325e-06 5.994691225406797e-06 6.009917038789392e-06 5.86137981081039e-06 5.698398862408256e-06
4.757361645599518e-06 4.727422948678479e-06 4.807184212983249e-06 4.898865280262227e-06 4.990079920351501e-06 5.061044227798707e-06 5.172997994466449e-06 5.365672367707621e-06 5.335594441506312e-06 5.381696603812119e-06 5.439112522005046e-06 5.52015628137004e-06 5.725718434382819e-06 5.76729892279565e-06 5.658284876464085e-06 5.616333526391419e-06 5.592678876489693e-06 5.467593985937356e-06 5.6123844959318066e-06 5.4812944757011196e-06 5.472127666589354e-06 5.340796233908219e-06 5.197927715393228e-06 5.404802318978777e-06 5.403294759572712e-06 5.336601666073323e-06 5.526076734008221e-06 5.480131591322562e-06 5.424484440813528e-06 5.627456430211208e-06 5.6832724740886684e-06 5.860488332217848e-06 5.955889233486221e-06 5.954958788038072e-06 6.073883332753529e-06 5.959703678783075e-06 5.99774686083179e-06 6.054607016158028e-06 5.98915823071264e-06 6.1560489840373345e-06 6.220221438459601e-06 6.2377818753591354e-06 6.19188858373551e-06 6.191087840509442e-06 5.969258619666293e-06 6.351192588809309e-06 6.134695455705923e-06 6.1952645667570884e-06 5.999027473196687e-06 5.985547446358747e-06 5.964514827406819e-06 6.108541734459931e-06 6.114819935438431e-06 6.00022279996595e-06 5.841005393978085e-06
4.7973819751230455e-06 4.778520430181592e-06 4.867945063067694e-06 4.943267669765489e-06 5.016694682007879e-06 5.089102095315052e-06 5.2101177799459254e-06 5.4040323764773894e-06 5.355464015837994e-06 5.390830024449187e-06 5.470323164275106e-06 5.5640717942736e-06 5.78816328877108e-06 5.860153110422895e-06 5.7075424569938575e-06 5.6674982555283585e-06 5.703139423340948e-06 5.532471875333591e-06 5.729262213627538e-06 5.5669361205489e-06 5.522017579717981e-06 5.40585962920462e-06 5.291593426051083e-06 5.477400135829123e-06 5.4963553281477905e-06 5.443250294460199e-06 5.572001464707201e-06 5.514080230698433e-06 5.4322381975783615e-06 5.6527112153533515e-06 5.753523521730191e-06 5.901515275316868e-06 6.022211251834229e-06 6.043756316411779e-06 6.085506090712467e-06 6.00979217405543e-06 6.067490610824655e-06 6.1721040832070964e-06 6.029049257544491e-06 6.2954255421641436e-06 6.303656385611917e-06 6.322127841594035e-06 6.309098159318938e-06 6.357052877738508e-06 6.099598901329907e-06 6.448105455179415e-06 6.295499502697611e-06 6.238059257527626e-06 6.057059996439652e-06 6.08977152224039e-06 6.087479621457269e-06 6.202645535806857e-06 6.199245103525732e-06 6.146794494499098e-06 5.993061366642632e-06
4.880081481631567e-06 4.865492056494816e-06 4.962349288018657e-06 5.010197080738775e-06 5.073476910559512e-06 5.141457940207466e-06 5.252277838985799e-06 5.439811138792487e-06 5.385915404939867e-06 5.394348872042446e-06 5.500681227873713e-06 5.605634689062138e-06 5.8423653172811874e-06 5.922163405390382e-06 5.742084273882925e-06 5.706154637169307e-06 5.797080175778694e-06 5.598257787415847e-06 5.852067614308666e-06 5.6597543990033905e-06 5.576985115327249e-06 5.4996140593003775e-06 5.408463111231783e-06 5.568742249098209e-06 5.616056801546003e-06 5.573633747595776e-06 5.642424859921183e-06 5.605200131255942e-06 5.474969478000329e-06 5.688003957716234e-06 5.815596934710334e-06 5.948566681810898e-06 6.09185791906392e-06 6.131687670581897e-06 6.132291330168864e-06 6.072568693175277e-06 6.129143447991275e-06 6.290754089905572e-06 6.085148041534534e-06 6.419324808180521e-06 6.391961293747557e-06 6.395147732891985e-06 6.408751032278991e-06 6.528453167620861e-06 6.249909523449269e-06 6.547810438771711e-06 6.437349664486187e-06 6.289570902379193e-06 6.135788705307747e-06 6.221440181374689e-06 6.227636431994599e-06 6.309878679088071e-06 6.274659689273237e-06 6.3095186392020934e-06 6.163397106400865e-06
5.0138737701148694e-06 4.995463140707378e-06 5.075849220074749e-06 5.096179665087401e-06 5.155197632965152e-06 5.225233788124407e-06 5.298418407635375e-06 5.473179171592103e-06 5.42978596530837e-06 5.399640224757742e-06 5.530362662759791e-06 5.632082587968279e-06 5.8676282688486465e-06 5.932075465363127e-06 5.762177875088669e-06 5.7135035047107526e-06 5.8568254757568635e-06 5.660863048427625e-06 5.9484726440183384e-06 5.74994346525683e-06 5.6385807815316675e-06 5.6130379252413465e-06 5.536569993706874e-06 5.662955043022137e-06 5.753199408801658e-06 5.716284974731158e-06 5.7332998550413714e-06 5.745350447997857e-06 5.564342751024751e-06 5.751609139737136e-06 5.877459046660289e-06 5.997531866642967e-06 6.159636532607241e-06 6.216383926315013e-06 6.222154489827155e-06 6.144902986935163e-06 6.180682270910623e-06 6.397427259399073e-06 6.147779343064215e-06 6.502363716558669e-06 6.48414141861066e-06 6.449825608157614e-06 6.467796168829707e-06 6.663727610209859e-06 6.400941146512407e-06 6.632836942060092e-06 6.530258006660255e-06 6.35108117255221e-06 6.23447534060357e-06 6.3604920653274196e-06 6.367822357428607e-06 6.409494351021768e-06 6.3310546519175274e-06 6.46634444538905e-06 6.32873302717515e-06
5.192866820475953e-06 5.154520639864914e-06 5.201367755254487e-06 5.199012537717356e-06 5.254132951434773e-06 5.338040485053095e-06 5.3592506834711735e-06 5.510337636861234e-06 5.49088757813831e-06 5.418537989940937e-06 5.556344072870971e-06 5.639540874131553e-06 5.847215346574298e-06 5.90320906967455e-06 5.768869359060364e-06 5.690546026466739e-06 5.889033935814387e-06 5.727928689938168e-06 6.003871308875926e-06 5.8340641136921525e-06 5.714703237333711e-06 5.735433492859746e-06 5.675629104606019e-06 5.754865513048471e-06 5.906095050659354e-06 5.8689411371746415e-06 5.843125951227667e-06 5.90742280959832e-06 5.704160809970604e-06 5.86891786120488e-06 5.964961674691179e-06 6.057924415180657e-06 6.2314639614976e-06 6.298630955519525e-06 6.34058225071297e-06 6.223525857824246e-06 6.235963341745483e-06 6.497144113725367e-06 6.212179882885709e-06 6.547114160833743e-06 6.583860423287882e-06 6.4953078833271176e-06 6.486639328535428e-06 6.743888815661666e-06 6.540770961660168e-06 6.697873583541692e-06 6.5720904797939155e-06 6.422527786887707e-06 6.336245116244244e-06 6.489892693040228e-06 6.499566243759301e-06 6.494128168439447e-06 6.391325459365555e-06 6.605318002795886e-06 6.484507112470957e-06
5.396972847719202e-06 5.321764807657572e-06 5.33965290610682e-06 5.3185979477335285e-06 5.367199851669642e-06 5.469390540674025e-06 5.4459949951384964e-06 5.5515068125790265e-06 5.564803570193479e-06 5.4544287584096024e-06 5.572635006900037e-06 5.628391163496264e-06 5.7793484851504994e-06 5.84995284384095e-06 5.750889586557586e-06 5.650165786249367e-06 5.9032821573232975e-06 5.794972000991311e-06 6.0142567944522046e-06 5.903871815379516e-06 5.803248829322337e-06 5.850940108039397e-06 5.821804323967227e-06 5.845260191104422e-06 6.065965012494012e-06 6.03589229395173e-06 5.9731483369244395e-06 6.072628031062258e-06 5.889712388159181e-06 6.04869089419458e-06 6.092778902029776e-06 6.146094566798646e-06 6.318117129448403e-06 6.372859344697622e-06 6.458201737040629e-06 6.305209885516864e-06 6.302533919939058e-06 6.59465718867264e-06 6.275712556016565e-06 6.567527250170739e-06 6.679108464379542e-06 6.5285127658260645e-06 6.479377391672003e-06 6.764315825738678e-06 6.652052880010592e-06 6.738529217935756e-06 6.578755365866465e-06 6.484014347004129e-06 6.4197878289801385e-06 6.601055153066713e-06 6.6113301659922734e-06 6.57485080451688e-06 6.482342041752612e-06 6.726843147145431e-06 6.637362050268554e-06
5.595439257053825e-06 5.4906544261285265e-06 5.494181134745739e-06 5.456033432752856e-06 5.494861427592649e-06 5.604975330741544e-06 5.555810513551474e-06 5.595090649182207e-06 5.640834642057694e-06 5.501938229836208e-06 5.581382021487622e-06 5.606738052313727e-06 5.6955642155842745e-06 5.785299249925155e-06 5.701395929005459e-06 5.615008363178064e-06 5.906789148783209e-06 5.848530876701419e-06 5.989496022132401e-06 5.956704711446323e-06 5.8977106373606605e-06 5.947980867119934e-06 5.9654484350365445e-06 5.937559439554689e-06 6.215898543994776e-06 6.217902916282219e-06 6.124285382178046e-06 6.237062250780646e-06 6.100214933560335e-06 6.272650608694742e-06 6.2631084307545154e-06 6.2758658261760065e-06 6.428646155842157e-06 6.442015538938581e-06 6.555957734311929e-06 6.393317673628151e-06 6.372813771538041e-06 6.686349039187486e-06 6.333958671067047e-06 6.573603021776575e-06 6.746686069823818e-06 6.5412297949976545e-06 6.466838449953892e-06 6.73744458855334e-06 6.717850141697862e-06 6.751033363845133e-06 6.578900825927763e-06 6.520941739192627e-06 6.485813534722885e-06 6.6959966780439635e-06 6.701414710820251e-06 6.674356709127654e-06 6.610780853883038e-06 6.847481957922274e-06 6.799445286871558e-06
5.7635201514229844e-06 5.660042138017953e-06 5.667192461602389e-06 5.6113425848019965e-06 5.634103132522448e-06 5.728898412959888e-06 5.669537550226057e-06 5.6435832631564e-06 5.7159151649058544e-06 5.551327865834339e-06 5.588291856868769e-06 5.585810753117123e-06 5.637892267383334e-06 5.72738753648665e-06 5.633011014317793e-06 5.605342127115752e-06 5.896685234843053e-06 5.879540395522582e-06 5.94986824374272e-06 5.996848182477763e-06 5.992176518314036e-06 6.026938856806907e-06 6.0976618244578735e-06 6.037352707272467e-06 6.33912919018268e-06 6.403581736833362e-06 6.292684475208718e-06 6.402787914462077e-06 6.315028839367033e-06 6.509062073172388e-06 6.465111713802082e-06 6.445026010125417e-06 6.559876042646509e-06 6.515321920312817e-06 6.63953233118877e-06 6.493259500668989e-06 6.428671169377688e-06 6.7539453680502215e-06 6.382532653126901e-06 6.567052959399284e-06 6.762666874248288e-06 6.533273217293427e-06 6.454922216011444e-06 6.683063750646088e-06 6.731465124561476e-06 6.735216388504746e-06 6.593552710638502e-06 6.545168805409997e-06 6.551121470712345e-06 6.783108869135922e-06 6.780062366335745e-06 6.796907412632408e-06 6.764911836577933e-06 6.984878590572868e-06 6.972104635779696e-06
